ID,post_parent,post_type,post_title,post_excerpt,post_content,post_status,created_at,product_url,product_slug,product_reference,product_type,price,regular_price,discount_price,current_price,price_min,price_max,tax_rate,stock_status,stock_quantity,weight,length,width,height,image_id,gallery_ids,image_url,visibility,attributes_raw,product_category,tags,attributes_clean
35368,0,product,Matelas Inayya First,"Le matelas à mémoire de forme Inayya First, c'est l'alliance parfaite entre le latex haute densité et la mousse gel à mémoire de forme. Il vous offre un accueil inégalé.","[et_pb_section fb_built=""1"" _builder_version=""4.16"" custom_padding=""0px||||false|false"" global_colors_info=""{}""][et_pb_row _builder_version=""4.19.1"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||0px||false|false"" hover_enabled=""0"" global_colors_info=""{}"" sticky_enabled=""0""][et_pb_column type=""4_4"" _builder_version=""4.16"" custom_padding=""|||"" global_colors_info=""{}"" custom_padding__hover=""|||""][et_pb_wc_breadcrumb _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_breadcrumb][et_pb_wc_cart_notice _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_cart_notice][/et_pb_column][/et_pb_row][et_pb_row column_structure=""1_2,1_2"" _builder_version=""4.16"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||||false|false"" global_colors_info=""{}""][et_pb_column type=""1_2"" _builder_version=""4.16"" custom_padding=""|||"" global_colors_info=""{}"" custom_padding__hover=""|||""][et_pb_wc_images _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_images][/et_pb_column][et_pb_column type=""1_2"" _builder_version=""4.16"" custom_padding=""|||"" global_colors_info=""{}"" custom_padding__hover=""|||""][et_pb_wc_title _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_title][et_pb_wc_rating _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_rating][et_pb_wc_price _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_price][et_pb_wc_description _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_description][et_pb_wc_add_to_cart _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_add_to_cart][et_pb_wc_meta _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_meta][/et_pb_column][/et_pb_row][et_pb_row _builder_version=""4.16"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" global_colors_info=""{}""][et_pb_column type=""4_4"" _builder_version=""4.16"" custom_padding=""|||"" global_colors_info=""{}"" custom_padding__hover=""|||""][et_pb_wc_tabs _builder_version=""4.16"" global_colors_info=""{}""]					[/et_pb_wc_tabs][et_pb_wc_upsells _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_upsells][et_pb_wc_related_products _builder_version=""4.16"" global_colors_info=""{}""][/et_pb_wc_related_products][/et_pb_column][/et_pb_row][/et_pb_section]",publish,2026-06-02 17:45:44,https://inayya.re//produit/matelas-inayya-first,matelas-inayya-first,,,,,,799.20,448.0,1039.2,,instock,,,,,,29163,"29165,29166,29167,29168,29169",https://inayya.re//wp-content/uploads/2026/02/inayya_matelasseul_1500x900.jpg,,"a:1:{s:9:""dimension"";a:6:{s:4:""name"";s:9:""Dimension"";s:5:""value"";s:68:""90x190cm | 120x190cm | 140x190cm | 160x200cm | 180x200cm | 200x200cm"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}",Matelas,,Dimension: 90x190cm | 120x190cm | 140x190cm | 160x200cm | 180x200cm | 200x200cm
35369,0,product,Oreiller,"<p style=""font-size: 17px; color: #000000;"">Offrez-vous des nuits de <strong>sommeil réparateur</strong> avec notre <strong>oreiller ergonomique de qualité supérieure</strong>. Conçu pour offrir un confort inégalé et un soutien ergonomique, cet oreiller garantit <strong>un sommeil profond et revitalisant</strong>. Commandez dès maintenant!</p>","<h1 style=""color: red; font-size: 25px;""><strong>Oreiller Confortable et Ergonomique</strong></h1>
<h2 style=""color: #000000; font-size: 20px;""><strong>Un Oreiller pour Chaque Style de Sommeil</strong></h2>
<h3 style=""color: #000000; font-size: 19px;""><strong>Oreiller Mousse à Mémoire de Forme : Soutien Optimal</strong></h3>
<p style=""font-size: 17px; color: #000000;"">Si vous cherchez un soutien personnalisé, <strong>notre oreiller en mousse à mémoire de forme</strong> est la solution idéale. Grâce à sa technologie avancée, il épouse parfaitement les contours de votre tête et de votre cou, offrant un soutien inégalé pour <strong>une nuit de sommeil réparatrice</strong>. Que vous dormiez sur le dos, le côté ou le ventre, <strong>cet oreiller vous garantit un alignement optimal</strong> de la colonne vertébrale et une réduction des points de pression.</p>
<p style=""color: #000000; font-size: 18px;"">. <strong>Nos oreillers sont parfaits</strong> pour ceux qui préfèrent un oreiller plus moelleux et adaptable. En choisissant cet oreiller, vous optez pour <strong>une nuit de sommeil légère et aérienne</strong>, enveloppée dans une douceur incomparable.</p>

<h3 style=""color: #000000; font-size: 19px;""><strong>Oreiller Hypoallergénique : Propreté et Sécurité</strong></h3>
<p style=""font-size: 17px; color: #000000;"">Pour les personnes sensibles aux allergies, notre <strong>oreiller hypoallergénique</strong> est le choix parfait. <a href=""https://fr.wiktionary.org/wiki/antiallergique#:~:text=Qui%20ne%20provoque%20pas%20d,Notre%20linge%20est%20antiallergique."">Fabriqué à partir de matériaux anti-allergènes</a>, il empêche l'accumulation de poussière, d'acariens et autres allergènes courants. Cet<strong> oreiller offre non seulement un sommeil confortable</strong> mais aussi une tranquillité d'esprit, sachant que vous dormez dans un environnement propre et sain.</p>
<p style=""font-size: 17px; color: #000000;""><strong>Oreiller pour votre lit</strong>, concilie le confort unique de la <strong>mousse à mémoire de forme</strong> <strong>Memory</strong> Effect et les propriétés bénéfiques de l’Aloe Vera, naturellement relaxante et régénérante. L’oreiller épouse parfaitement les formes de la tête et de la nuque pour apporter plus de confort et réduire les maux de dos et les douleurs cervicales pour <strong>améliorer la qualité de votre sommeil</strong>.</p>

<ul style=""font-size: 17px; color: #000000;"">
 	<li style=""font-size: 17px; color: #000000;"">Dermato logiquement testé</li>
 	<li style=""font-size: 17px; color: #000000;"">Respirant, indéformable, hypoallergénique et anti-acarien</li>
 	<li style=""font-size: 17px; color: #000000;"">Housse de protection en pur coton</li>
 	<li style=""font-size: 17px; color: #000000;"">Dimension : 62x36x13.5cm</li>
</ul>",publish,2026-06-02 17:45:45,https://inayya.re//produit/oreiller,oreiller,,,0.0,0.0,,63.2,,,,instock,,,,,,29170,29172,https://inayya.re//wp-content/uploads/2026/02/inayya_oreillers_2_1500x900.jpg,,,Oreillers,,
35370,0,product,Sommier Tissu 3D,Le sommier Tapissier tissu 3D pour un confort meilleur et solidité durable.,"Notre sommier tapissier allie confort et solidité, spécialement conçu et « tropicalisé » pour le climat réunionnais et entièrement aéré grâce au tissu Air Flow. La norme PEFC garantit la gestion durable des forets. Sommier tapissier 360° tropicalisé, sa structure en bois d’épicéa 450 kg/m 3 lui garantit solidité et durabilité.",private,2026-06-02 17:45:45,https://inayya.re//produit/sommier-tissu-3d,sommier-tissu-3d,,,,,,990,299.0,990.0,,instock,,,,,,29173,,https://inayya.re//wp-content/uploads/2026/02/airflow-photo.jpg,,"a:2:{s:9:""dimension"";a:6:{s:4:""name"";s:9:""Dimension"";s:5:""value"";s:168:""90x190cm | 120x190cm | 140x190cm | 160x200cm | 160x200cm (2 sommiers de 80x200cm) | 180x200cm | 180x200cm (2 sommiers de 90x200cm) | 200x200cm (2 sommiers de 100x200cm)"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}s:7:""couleur"";a:6:{s:4:""name"";s:7:""Couleur"";s:5:""value"";s:19:""Gris | Bleu | Blanc"";s:8:""position"";i:1;s:10:""is_visible"";i:0;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",Sommiers,,Dimension: 90x190cm | 120x190cm | 140x190cm | 160x200cm | 160x200cm (2 sommiers de 80x200cm) | 180x200cm | 180x200cm (2 sommiers de 90x200cm) | 200x200cm (2 sommiers de 100x200cm). Couleur: Gris | Bleu | Blanc
35422,0,product,Luminaire Hypnos,"Grâce à une maîtrise parfaite de la technologie LED,
nous avons créé une solution efficace et 100% naturelle
d’aide à l’endormissement.","<span style=""font-weight: 400;"">L’être humain est doté d’une </span><b>horloge biologique</b><span style=""font-weight: 400;"">, dont le principal synchroniseur est la lumière. La découverte de l’interaction entre la lumière et notre cerveau date du début du siècle seulement. Les scientifiques ont découvert une glande au niveau de la rétine, dite glande à mélanopsine qui assure la synchronisation de l’horloge biologique. Un rythme désynchronisé entraîne </span><b>fatigue, troubles du sommeil, troubles de l’humeur</b><span style=""font-weight: 400;""> ainsi que le phénomène bien connu qu’est la </span><b>dépression</b><span style=""font-weight: 400;""> saisonnière. Au contraire, une bonne synchronisation de l’horloge biologique a un impact positif sur la</span><b> concentration, la mémorisation, les fonctions cognitives, le sommeil</b><span style=""font-weight: 400;"">. La lumière naturelle, en synchronisant l’horloge biologique de l’humain, a donc un réel impact sur notre bien-être.</span>
<h5><span style=""color: #00a6cf;""><strong>LE MANQUE D’EXPOSITION À LA LUMIÈRE NATURELLE</strong></span></h5>
<span style=""font-weight: 400;"">Le manque d’exposition à la lumière naturelle et l’utilisation prolongée d’écrans, notamment le soir, ont provoqué une diminution du temps de sommeil de la population de 1 heure, en 1 siècle !</span>
<h5><span style=""color: #00a6cf;""><strong>COMMENT CELA FONCTIONNE ?</strong></span></h5>
<span style=""font-weight: 400;"">Le luminaire Hypnos émet une lumière chaude, adaptée à l’habitat, qui est mélangée avec une lumière ambre qui a pour caractéristique de ne contenir aucune lumière bleue. L’utilisation, dans la soirée, d’une lumière de plus en plus ambrée permet d’accompagner naturellement le corps à la sécrétion de mélatonine ce qui va favoriser l’endormissement.</span>
<h5><span style=""color: #00a6cf;""><strong>COMMENT L’UTILISER ?</strong></span></h5>
<span style=""font-weight: 400;"">Il n y a pas de temps minimum d’allumage par jour, toute exposition le soir à une lumière contenant du bleu va retarder le sommeil.</span>

<span style=""font-weight: 400;"">Ce luminaire, contrairement à tout autre, permet des quantités de lumière bleue de faibles à nulles, suivant le mode. Il peut donc être utilisé comme éclairage d’ambiance le soir grâce à la lumière chaude, puis est à passer en ambre 30 à 60 min avant le coucher.</span>",publish,2026-06-02 17:45:51,https://inayya.re//produit/luminaire-hypnos,luminaire-hypnos,,,471.75,629,471.75,471.75,,,,instock,,,,,,29205,"29207,29208,29209,29210,29211",https://inayya.re//wp-content/uploads/2026/02/Lum-Hypnos-Chaud-02-300RVB_1500X900.jpg,,,Accessoires,,
35427,0,product,Pack DreamPlus,"<p style=""font-size: 17px;"">Plongez dans un sommeil de qualité avec le <strong>Pack DreamPlus</strong>, un pack TOUT-EN-UN d'Inayya pour des nuits de rêves. . Découvrez le <a href=""https://www.facebook.com/Inayya.re/?locale=fr_FR"">confort ultime et la qualité supérieure</a> qui transforment vos nuits en moments de détente et de régénération. Profitez vite de nos offres spéciales et remises exceptionnelles sur <strong>Packs DreamPlus</strong> dès maintenant!</p>","<h1 style=""font-size: 23px;""><strong>Pack DreamPlus : Le Choix Ultime pour un Sommeil Parfait</strong></h1>
<h2 style=""font-size: 20px;""><strong>Confort et Technologie de Pointe</strong></h2>
<p style=""font-size: 17px;""><strong>Le Pack DreamPlus</strong> se distingue par l'intégration de technologies de pointe pour un confort inégalé. Ce pack inclut <a href=""https://inayya.re/produit/matelas-37-5-90x190/"">un matelas innovant</a>, conçu pour épouser les contours de votre corps et offrir un soutien optimal.</p>
<p style=""font-size: 17px;"">Fabriqués en Italie, les <strong>matelas à mémoire de forme Inayya isopylast</strong> concentre les technologies qui vous offriront des nuits reposantes. Désormais disponible chez <strong>Inayya à la Réunion</strong>, ce matelas vous assure un <strong>sommeil réparateur</strong> et profond. Avec le <strong>Matelas inayya en mémoire de forme</strong>, vous profiterez d'un confort exceptionnel et un soutien optimal pour des nuits paisibles et revitalisantes.</p>

<h2 style=""font-size: 20px;""><strong>LE MATELAS FIRST</strong></h2>
<p style=""font-size: 17px;"">Le <strong>matelas à mémoire de forme Inayya First</strong>, c’est l’alliance parfaite entre le latex haute densité et <a href=""https://fr.wikipedia.org/wiki/Mousse_%C3%A0_m%C3%A9moire_de_forme#:~:text=La%20mousse%20%C3%A0%20m%C3%A9moire%20de,forme%20a%20un%20comportement%20visco%C3%A9lastique."">la mousse gel à mémoire de forme</a>. <strong>Meilleur matelas pour mal de dos,</strong> il vous offre un accueil inégalé sur 3 couches de mousse pour 24cm d’épaisseur et 145kg/m2 de densité cumulée :</p>

<h2 style=""font-size: 20px;""><strong>LE MATELAS 37.5</strong></h2>
<p style=""font-size: 17px;""><a href=""https://www.thirtysevenfive.com"">La technologie 37.5</a> au service de votre sommeil : respirabilité, gestion de l’humidité, confort et régulation du microclimat, <strong>un bon matelas pour mieux dormir.</strong> Cette technologie brevetée est unique et utilisée par d’importantes marques du sport telles qu’Adidas, Asics, Puma, Rip Curl ou Under Armour. <a href=""https://web.facebook.com/watch/?v=452264738735736"">Le tissu 37.5</a> est certifié <a href=""https://www.larousse.fr/dictionnaires/francais/hypoallerg%C3%A9nique/41145"">hypoallergénique</a>, testé par des laboratoires européens indépendants et par le US Olympic Training Center.</p>

<h3 style=""font-size: 20px;""><strong>LE SOMMIER</strong></h3>
<p style=""font-size: 17px;""><strong>Notre sommier tapissier</strong> allie confort et solidité, spécialement conçu et « tropicalisé » pour le<strong> climat réunionnais</strong> et entièrement aéré grâce au tissu Air Flow. <a href=""https://www.pefc-france.org/pefc-comment-ca-marche/#:~:text=La%20certification%20de%20la%20cha%C3%AEne,un%20produit%20fini%20certifi%C3%A9%20PEFC."">La norme PEFC</a> garantit la gestion durable des forêts. <a href=""https://inayya.re/produit/le-sommier-tissu-3d/"">Sommier tapissier 360°</a> tropicalisé, sa structure en bois d’épicéa 450 kg/m3lui garantit solidité et durabilité.</p>

<h3 style=""font-size: 20px;""><strong>L’OREILLER</strong></h3>
<p style=""font-size: 17px;""><strong>Oreiller inayya réunion</strong> qui concilie le confort unique de <a href=""https://inayya.re/mousse-a-memoire-de-forme-ou-ressorts-quel-est-le-meilleur/"">la mousse à mémoire de forme Memory Effect</a> et les propriétés bénéfiques de <a href=""https://fr.wikipedia.org/wiki/Aloe_vera"">l’Aloe Vera</a>, naturellement relaxante et régénérante. <strong>L’oreiller</strong> épouse parfaitement les formes de la tête et de la nuque associé à <strong>un matelas pour dos</strong> sensible peut vous  apporter plus de confort.</p>",publish,2026-06-02 17:45:51,https://inayya.re//produit/pack-dreamplus,pack-dreamplus,,,,,,890.4,750.4,2117.6,,outofstock,,,,,,29165,"29245,29172,29246,29218,29247,29248",https://inayya.re//wp-content/uploads/2026/02/D3X6764_1500x900.jpg,,"a:2:{s:7:""matelas"";a:6:{s:4:""name"";s:7:""Matelas"";s:5:""value"";s:68:""Matelas First+Sommier+2 Oreillers | Matelas 37.5+Sommier+2 Oreillers"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}s:9:""dimension"";a:6:{s:4:""name"";s:9:""Dimension"";s:5:""value"";s:175:""90x190cm (1 seul oreiller inclus) | 120x190cm (1 seul oreiller inclus) | 140x190cm | 160x200cm | 180x200cm | 180x200cm (2 sommiers 90x200cm) | 200x200cm (2 sommiers 100x200cm)"";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}",Packs,,Matelas: Matelas First+Sommier+2 Oreillers | Matelas 37.5+Sommier+2 Oreillers. Dimension: 90x190cm (1 seul oreiller inclus) | 120x190cm (1 seul oreiller inclus) | 140x190cm | 160x200cm | 180x200cm | 180x200cm (2 sommiers 90x200cm) | 200x200cm (2 sommiers 100x200cm)
35440,0,product,Le Pack Inayya,Découvrez notre <strong>pack Matelas Inayya et Sommier pour un sommeil réparateur</strong> et un soutien orthopédique. Économisez gros dès maintenant!,"<strong>Le Pack inayya</strong> vous offre un sommeil de rêve que vous n'avez jamais imaginé! Découvrez notre gamme exclusive de produits conçus pour révolutionner votre confort nocturne. Avec des <span style=""font-weight: 400;""><strong>matelas à mémoire de forme </strong></span>de qualité supérieure fabriqués en Italie, des surmatelas luxueux et des oreillers ergonomiques, le <strong>Pack inayya</strong> <span style=""font-weight: 400;""> concentrent les technologies qui vous </span>garantissent un repos réparateur et un réveil rafraîchi.
<h5><span style=""color: #00a6cf;""><strong>LE MATELAS FIRST…</strong></span></h5>
<span style=""font-weight: 400;"">Le matelas à mémoire de forme Inayya First est </span><strong>le plus adapté à votre morphologie,</strong> <span style=""font-weight: 400;"">c’est l’alliance parfaite entre le latex haute densité et la mousse gel à mémoire de forme. Il vous offre un accueil inégalé sur </span><b>3 couches de mousse</b><span style=""font-weight: 400;""> pour </span><b>24cm d’épaisseur</b><span style=""font-weight: 400;""> et </span><b>145kg/m2 de densité</b><span style=""font-weight: 400;""> cumulée :</span>
<h5><span style=""color: #00a6cf;""><strong>MOU LE MATELAS 37.5</strong></span></h5>
<span style=""font-weight: 400;""><a href=""https://blog.menfenil.com/textiles-innovants_37.5"">La technologie 37.5</a> au service de votre </span><strong>sommeil réparateur de haute qualité</strong><span style=""font-weight: 400;"">: respirabilité, gestion de l’humidité, confort et régulation du microclimat. </span><b>Cette technologie brevetée est unique et utilisée par d’importantes marques</b><span style=""font-weight: 400;""> du sport telles qu’</span><b>Adidas</b><span style=""font-weight: 400;"">, </span><b>Asics, Puma, Rip Curl</b><span style=""font-weight: 400;""> ou </span><b>Under Armour</b><span style=""font-weight: 400;"">. Le tissu 37.5 est certifié hypoallergénique, testé par des </span><b>laboratoires européens</b><span style=""font-weight: 400;""> indépendants et par le </span><b>US Olympic Training Center</b><span style=""font-weight: 400;"">.</span>
<h5><span style=""color: #00a6cf;""><strong>LE SOMMIER</strong></span></h5>
<span style=""font-weight: 400;"">Notre <strong>sommier tapissier</strong> allie confort et solidité, spécialement conçu et « tropicalisé » pour le climat réunionnais et entièrement aéré grâce au tissu Air Flow. <a href=""https://www.pefc-france.org/le-label-pefc/#:~:text=Le%20label%20PEFC%20garantit%20ainsi,dimensions%20environnementales%2C%20soci%C3%A9tales%20et%20%C3%A9conomiques."">La norme PEFC</a> garantit la gestion durable des forêts.</span> <span style=""font-weight: 400;"">Sommier tapissier 360° tropicalisé, sa structure en bois d’épicéa 450 kg/m3lui garantit solidité et durabilité.</span> <span style=""font-weight: 400;"">Matelas : </span> <a href=""https://inayya.re/produit/matelas-inayya-first-140x190/""><span style=""font-weight: 400;"">Matelas first</span></a> <a href=""https://inayya.re/produit/matelas-37-5-140x190/""><span style=""font-weight: 400;"">Matelas 37,5</span></a>",private,2026-06-02 17:45:55,https://inayya.re//produit/le-pack-inayya,le-pack-inayya,,,,,,827.2,687.2,1991.2,,instock,,,,,,29249,"29247,29251,29219,29166,29246,29252",https://inayya.re//wp-content/uploads/2026/02/inayya375_RDS0260_light_1500x900.jpg,,"a:2:{s:7:""matelas"";a:6:{s:4:""name"";s:7:""Matelas"";s:5:""value"";s:44:""Matelas First+Sommier | Matelas 37.5+Sommier"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}s:9:""dimension"";a:6:{s:4:""name"";s:9:""Dimension"";s:5:""value"";s:125:""90x190cm | 120x190cm | 140x190cm | 160x200cm | 180x200cm | 180x200cm (2 sommiers 90x200cm) | 200x200cm (2 sommiers 100x200cm)"";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}",Packs,,Matelas: Matelas First+Sommier | Matelas 37.5+Sommier. Dimension: 90x190cm | 120x190cm | 140x190cm | 160x200cm | 180x200cm | 180x200cm (2 sommiers 90x200cm) | 200x200cm (2 sommiers 100x200cm)
35504,0,product,SOMMIER TAPISSIER GRIS,"Structure en <strong>BOIS D’EPICEA</strong> : 15 à 20cm de hauteur avec une double barre centrale de renfort à partir de la largeur 140cm et une triple barre centrale de renfort à partir de la largeur 160cm.
<p class=""m_-6519697623441518693xxmsonormal"">Cache sommier : tissus noir respirant face matelas et tissus déco sur les côtés.<u></u><u></u></p>
<p class=""m_-6519697623441518693xxmsonormal"">Ouate de protection sur les lattes (150g/m²).</p>
<p class=""m_-6519697623441518693xxmsonormal"">-11 à 12 lattes passives (selon la longueur 190 ou 200 cm) de largeur 10cm qui offrent un soutien point par point au dormeur.</p>","<div class=""woocommerce-product-details__short-description"">

Ce<strong> sommier tapissier </strong>offre une <strong>touche cosy</strong> à votre chambre grâce à son aspect <strong>moderne et confortable </strong>et vous garantit des <strong>nuits douces et reposantes</strong>. Laissez-vous séduire par son design élégant, facile à assortir aux autres tissus de la <strong>chambre à coucher</strong>, comme les tapis ou les rideaux.

</div>",private,2026-06-02 17:46:06,https://inayya.re//produit/sommier-tapissier-gris,sommier-tapissier-gris,,,,,,499,149.0,499.0,,outofstock,,,,,,29327,29329,https://inayya.re//wp-content/uploads/2026/02/9-sommier-tessuto-grigio.jpg,,"a:1:{s:9:""dimension"";a:6:{s:4:""name"";s:9:""Dimension"";s:5:""value"";s:437:""Sommier tapissier 90x190 coloris Gris Foncé Hauteur 15cm | 120x190 | Sommier tapissier 140x190 coloris Gris Foncé Hauteur 15cm | Sommier tapissier 160x200 coloris Gris Foncé Hauteur 15cm | 180x200(90x200) | 200x200(100x200) | Sommier tapissier 140x190 coloris Gris Foncé Hauteur 20cm | Sommier tapissier 160x200 coloris Gris Foncé Hauteur 20cm | Sommier tapissier 200x200 ( 2 sommiers individuel 100x200cm) coloris Gris Hauteur 13cm"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}",Sommiers,,Dimension: Sommier tapissier 90x190 coloris Gris Foncé Hauteur 15cm | 120x190 | Sommier tapissier 140x190 coloris Gris Foncé Hauteur 15cm | Sommier tapissier 160x200 coloris Gris Foncé Hauteur 15cm | 180x200(90x200) | 200x200(100x200) | Sommier tapissier 140x190 coloris Gris Foncé Hauteur 20cm | Sommier tapissier 160x200 coloris Gris Foncé Hauteur 20cm | Sommier tapissier 200x200 ( 2 sommiers individuel 100x200cm) coloris Gris Hauteur 13cm
35525,0,product,Pack DreamEco,"<strong>Pack DreamEco de Inayya</strong> est un pack révolutionnaire qui offre un confort exceptionnel à un prix abordable, vous permettant de profiter de nuits de sommeil réparateur sans compromettre votre budget.","Découvrez les secrets d'un sommeil réparateur à petit prix avec le <strong>Pack DreamEco d'Inayya</strong>. Ce pack révolutionnaire offre un confort exceptionnel à un prix abordable, vous permettant de profiter de nuits de sommeil réparateur sans compromettre votre budget.
<h5><span style=""color: #00a6cf;""><strong>LE MATELAS INAYYA ECO…</strong></span></h5>
Conçu avec un engagement envers la durabilité, notre<strong> matelas inayya Ecologique</strong> vous offre bien plus que <strong>des nuits paisibles</strong>. En effet, il est doté d'un accueil moelleux légèrement enveloppant et d'un soutien ferme excellent pour la colonne vertébrale, <strong>l'<em>Écolo</em> </strong>est le premier né de la gamme.
<h5><span style=""color: #00a6cf;""><strong>MOU ET CONFORTABLE - LE MATELAS INAYYA ECO</strong></span></h5>
Dans la quête d'un sommeil réparateur et confortable, le choix du <strong>matelas</strong> revêt une importance capitale. Le <strong>matelas Inayya Eco</strong> est loué pour ses qualités de confort et de soutien.

En effet, <strong>Inayya Eco</strong> est reconnu pour sa combinaison parfaite de douceur et de soutien. Sa surface moelleuse offre une sensation de bien-être dès le premier contact, tandis que ses <a href=""https://www.neorev.fr/blog/article/c-est-quoi-le-soutien-d-un-matelas"">couches de soutien</a> assurent un alignement optimal de la colonne vertébrale. Cette synergie entre confort et soutien permet à chacun de trouver sa position idéale pour dormir, favorisant ainsi un <strong>sommeil profond et réparateur</strong>.
<h5><span style=""color: #00a6cf;""><strong>LE SOMMIER TISSU 3D</strong></span></h5>
<span style=""font-weight: 400;"">Doté d'une structure solide et résistante, le <strong>sommier tissu 3D</strong> offre un soutien optimal à votre matelas et à votre corps. Sa conception polyvalente et sa capacité à s'adapter à différentes technologies de matelas en font un choix idéal pour tous les <a href=""https://inayya.re/produit/matelas-inayya-confort-plus-140x190/"">dormeurs en quête de confort</a> et de soutien.</span>

<span style=""font-weight: 400;"">Notre <strong>sommier Tissu 3D</strong> allie donc confort, solidité et est spécialement conçu « tropicalisé » pour le climat réunionnais, aéré grâce au du tissu Air Flow 3D.</span>

<span style=""font-weight: 400;"">Sa conception innovante, son soutien optimal et sa durabilité en font un choix de premier plan pour tous ceux qui recherchent des nuits paisibles et un <strong>sommeil réparateur</strong>.. <a href=""https://www.pefc-france.org/le-label-pefc/#:~:text=Le%20label%20%C2%AB%20Certifi%C3%A9%20PEFC%20%C2%BB%20avec,syst%C3%A8me%20de%20diligence%20raisonn%C3%A9e%20PEFC."">La norme PEFC</a> garantit la gestion durable des forêts.</span>

<span style=""font-weight: 400;""><strong>Sommier tissu 3D tropicalisé</strong>, sa structure en bois d’épicéa 450 kg/m3lui garantit solidité et durabilité.</span>

<span style=""font-weight: 400;"">Matelas : </span>

<span style=""font-weight: 400;"">Matelas Inayya Eco</span>

<span style=""font-weight: 400;"">Matelas Inayya Confort Plus</span>

<span style=""font-weight: 400;"">Matelas Inayya Luxe</span>",publish,2026-06-02 17:46:08,https://inayya.re//produit/pack-dreameco,pack-dreameco,,,,,,884.8,509.6,884.8,,instock,,,,,,29441,"29443,29444,29445,29441",https://inayya.re//wp-content/uploads/2026/02/Nouvelle-generation-de-matelas-1.jpg,,"a:2:{s:7:""matelas"";a:6:{s:4:""name"";s:7:""Matelas"";s:5:""value"";s:64:""Matelas Eco+Sommier+1 Oreiller | Matelas Eco+Sommier+2 Oreillers"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}s:9:""dimension"";a:6:{s:4:""name"";s:9:""Dimension"";s:5:""value"";s:32:""90x190cm | 140x190cm | 160x200cm"";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}",Packs,,Matelas: Matelas Eco+Sommier+1 Oreiller | Matelas Eco+Sommier+2 Oreillers. Dimension: 90x190cm | 140x190cm | 160x200cm
